,Unnamed: 0.1,Unnamed: 0,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,original_tweet_username,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,neg,neu,pos,compound
10274,19338,19338,1380939580657049601,Theboveed,"#MAGA #TRUMP2024
Trump Journal 
📰 Your Daily magazine for Politics, U.S News and Beyond.
📧 Contact/Business Inquiries : contact@boveed.info",,9331,10717,175664,2021-04-10 17:43:58.000000,1565644200183578624,2022-09-02 10:14:00,0,"Joe Biden Just Tipped His Hand To America  #MAGA #TRUMP2024 #Trump

https://t.co/MSsUc7lkkS","[{'text': 'MAGA', 'indices': [43, 48]}, {'text': 'TRUMP2024', 'indices': [49, 59]}, {'text': 'Trump', 'indices': [60, 66]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-02 11:33:49.895139,0.0,0.775,0.225,0.4939
24106,47417,47417,1523400647294562304,inalienblwrites,,,4,14,1820,2022-05-08 20:34:04.000000,1565798260798889987,2022-09-02 20:26:11,0,"Tell Chuck Grassley to get back into his cryogenic
thinktank on Capitol Hill. No one in their right mind wants to Preserve the abnormal nation #Biden has instigated. Apologize #Politics #News","[{'text': 'Biden', 'indices': [143, 149]}, {'text': 'Politics', 'indices': [176, 185]}, {'text': 'News', 'indices': [186, 191]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-02 22:43:29.179863,0.067,0.89,0.043,-0.2023
6380,10231,10231,1350461,ename,The #1 domain name marketplace in China,Xiamen Fujian China,41,481,1650,2007-03-17 13:07:26.000000,1565582235545219073,2022-09-02 06:07:46,0,"Sep 1st Top #Auction sale in #China goes to https://t.co/jLaqrOlwe6 at $12,950

Full list here-https://t.co/PjGkxY5E1T

The list may include ReserveNotMet or potential Default cases

#letters #3L #5figures #com #daily #domain","[{'text': 'Auction', 'indices': [12, 20]}, {'text': 'China', 'indices': [29, 35]}, {'text': 'letters', 'indices': [183, 191]}, {'text': '3L', 'indices': [192, 195]}, {'text': '5figures', 'indices': [196, 205]}, {'text': 'com', 'indices': [206, 210]}, {'text': 'daily', 'indices': [211, 217]}, {'text': 'domain', 'indices': [218, 225]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-02 06:44:42.793656,0.0,0.942,0.058,0.2023
13098,24884,24884,1402638882093645826,Brotherman626,"Jay is the name
📍 (015)",South Africa,852,554,190,2021-06-09 14:49:34.000000,1565676505564422145,2022-09-02 12:22:22,0,"@DiToxTone just dropped his ep and I do say it's 🔥🔥🔥#afrotechhouse  #afrohouse listen to #WaR : 

 https://t.co/8BZ1lkAVKz","[{'text': 'afrotechhouse', 'indices': [52, 66]}, {'text': 'afrohouse', 'indices': [68, 78]}, {'text': 'WaR', 'indices': [89, 93]}]",en,,0,False,0,0,,0,1114995676604182528,DitoxTone,False,0,0,,2022-09-02 13:41:55.065008,0.352,0.648,0.0,-0.8271
10755,20233,20233,1361768369100181506,Internl_Leaks,"Geopolitics - Foreign Policy -  International Leaks
YouTube - https://t.co/MHfyid7ZYb

For Business Query : Internationalleaksbusiness@gmail.com",World,0,4917,49245,2021-02-16 20:04:26.000000,1565649644528746499,2022-09-02 10:35:38,0,"#Kherson direction

#Ukraine #UkraineRussiaWar #UkraineWar #UkraineRussianWar #UkrainianArmy #Ukrainian #Russia #RussiaUkraineWar #Russian #RussiaUkraineCrisis #RussianArmy #Breaking https://t.co/1lzVRj8Pin","[{'text': 'Kherson', 'indices': [0, 8]}, {'text': 'Ukraine', 'indices': [20, 28]}, {'text': 'UkraineRussiaWar', 'indices': [29, 46]}, {'text': 'UkraineWar', 'indices': [47, 58]}, {'text': 'UkraineRussianWar', 'indices': [59, 77]}, {'text': 'UkrainianArmy', 'indices': [78, 92]}, {'text': 'Ukrainian', 'indices': [93, 103]}, {'text': 'Russia', 'indices': [104, 111]}, {'text': 'RussiaUkraineWar', 'indices': [112, 129]}, {'text': 'Russian', 'indices': [130, 138]}, {'text': 'RussiaUkraineCrisis', 'indices': [139, 159]}, {'text': 'RussianArmy', 'indices': [160, 172]}, {'text': 'Breaking', 'indices': [173, 182]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-02 17:28:19.933571,0.0,1.0,0.0,0.0
26542,52383,52383,835555212807000064,Umpcua29,"NFHS High School & NCAA Division I non-conference & III College Baseball certified Umpire; C-Span & politics junkie; Game of Thrones, Succession & Billions fan!","Towson, MD",19,20,10467,2017-02-25 18:21:01.000000,1565837289602818048,2022-09-02 23:01:16,0,"@washingtonpost Amazing they had their talking points against #Biden speech ready; few covered it live exc #CNN &amp; @MSNBC. Main critic @FOXNEWS did not think their flock could absorb 22 min. PBS, NBC, ABC, &amp; CBS boycotted. When #Trump did his rallies, everyone switched over to hear press bashed.","[{'text': 'Biden', 'indices': [62, 68]}, {'text': 'CNN', 'indices': [107, 111]}, {'text': 'Trump', 'indices': [235, 241]}]",en,,0,False,0,0,,1565776594827870208,2467791,washingtonpost,False,0,0,,2022-09-03 01:43:22.285302,0.086,0.802,0.112,0.3612
26707,52677,52677,1242128055704989702,AM_PMDespatch,"24/7 Sameday Delivery packet to a pallet.
Right is Right no matter how many people say otherwise.",OX39 4HY,1083,494,9901,2020-03-23 16:36:42.000000,1565840128198803462,2022-09-02 23:12:33,0,"@darkfarces The new PM should change the narrative re. #Ukraine?
Start pushing for a peaceful solution!
There was a potential deal in April until Boris flew to Kiev &amp; put a stop to it🤔
The majority in the east are pro russia &amp; been persecuted for 8 yrs.","[{'text': 'Ukraine', 'indices': [55, 63]}]",en,,0,False,0,0,,1565723183113801728,2870350781,darkfarces,False,0,0,,2022-09-03 02:14:40.301961,0.08,0.817,0.103,0.3164
12632,23991,23991,795770804680224768,PPancova,"Vice-Dean for Integration into ERA @ldf_mendelu @mendelucz, @WooD__Plus coordinator & @ASFORCLIC_H2020 deputy-coordinator. Tweeting in a personal capacity.",,600,338,1505,2016-11-07 23:31:59.000000,1565671262235525120,2022-09-02 12:01:32,0,"#ALLEA publishes a report on responses from European #HigherEducation to the #Ukraine crisis. It highlights 7 principles for governments, multilateral organisations &amp; global #science sector to support the #academic system in countries affected by conflict.
https://t.co/jBStUhtNa3 https://t.co/Hni0qdDGqU","[{'text': 'ALLEA', 'indices': [0, 6]}, {'text': 'HigherEducation', 'indices': [53, 69]}, {'text': 'Ukraine', 'indices': [77, 85]}, {'text': 'science', 'indices': [178, 186]}, {'text': 'academic', 'indices': [209, 218]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-02 14:31:24.369620,0.183,0.755,0.062,-0.6486
16885,32099,32099,1497982899471147013,GarlKurzer,,,2,1,154,2022-02-27 17:12:18.000000,1565716297207390208,2022-09-02 15:00:29,0,"@USApower1337 @pdinternet @JulianRoepcke Yeah, clearly they need to execute tied up prisoners like Ukraine 🇺🇦♥️🇺🇦♥️🇺🇦♥️ 💙💛💙💛💙💛 #SlavaUkraini","[{'text': 'SlavaUkraini', 'indices': [127, 140]}]",en,,0,False,0,0,,1565663667445710848,1565630797289242624,USApower1337,False,0,0,,2022-09-02 18:26:55.143760,0.047,0.302,0.65,0.9922
4302,6282,6282,1424035380748165122,AmericaRiseNow,Protecting 🇺🇸 from #tyrannical #socialists #WeThePeople #America #RiseUp & #SaveAmerica #DontTreadOnUs #1A #2A #MAGA #FJB #LGB Truth Social - @americarisenow,"Tucson, AZ",877,896,2927,2021-08-07 15:51:24.000000,1565546121325191168,2022-09-02 03:44:16,0,"@USATODAY It targets us! Nothing else  The pharma co’s are part of this entire plan to rid the planet of millions upon millions of people Think about it people the death toll has been greater since #Biden took over The regimes goal is to kill us Either through starving us, fentanyl or jabs","[{'text': 'Biden', 'indices': [198, 204]}]",en,,0,False,0,0,,1565527430944722944,15754281,USATODAY,False,0,0,,2022-09-02 07:41:24.283254,0.185,0.775,0.04,-0.8805
10882,20482,20482,999800336750530560,randomtrump1,Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87,,88,130,362982,2018-05-24 23:52:30.000000,1565651005676593153,2022-09-02 10:41:02,0,Random Trump https://t.co/qkDb4YtB7W - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/q4wqznGcqq,"[{'text': 'randomtrump', 'indices': [39, 51]}, {'text': 'trump', 'indices': [52, 58]}, {'text': 'donaldtrump', 'indices': [59, 71]}, {'text': 'giphy', 'indices': [72, 78]}, {'text': 'gif', 'indices': [79, 83]}, {'text': 'gifs', 'indices': [84, 89]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-02 11:48:40.899101,0.0,1.0,0.0,0.0
15787,29962,29962,1517648529942102018,R3UA_,An international team coordinating with Ukrainian citizens to fill immediate humanitarian aid gaps and ensure the future of #Ukraine and its people 🇺🇦,Kyev,3,9,51,2022-04-22 23:36:32.000000,1565704657414021124,2022-09-02 14:14:14,0,"15/15 ""Even behind the smoke of today's bombs, it is clear that #Odessa has a bright future. The only thing I can say now in these difficult times is that we will be part of it in the future, helping you reconstruct this city and make it even more beautiful and better."" https://t.co/UYmInO4LDe","[{'text': 'Odessa', 'indices': [64, 71]}]",en,,0,False,0,0,,1565704242500886528,1517648529942102016,R3UA_,False,0,0,,2022-09-02 18:05:33.743751,0.039,0.728,0.233,0.911
20646,39817,39817,1159723096749699072,mikefoley2020,"Political Satirist.
I say what I say. No replies.","Los Angeles, CA",127,97,2797,2019-08-09 07:08:27.000000,1565758638832070656,2022-09-02 17:48:44,0,@jsolomonReports The #bidenspeech last night announcing the beginning of the Fourth Reich made Hitler look like an amateur. #Biden has become Der Fuhrer 2.0 &amp; his followers love their fearless leader. https://t.co/boYgkq3qGZ,"[{'text': 'bidenspeech', 'indices': [21, 33]}, {'text': 'Biden', 'indices': [124, 130]}]",en,,1,False,0,0,,1565752972780441600,523248016,jsolomonReports,False,0,0,,2022-09-02 19:43:16.517299,0.0,0.751,0.249,0.8625
17353,32960,32960,1200000882408140800,CUH_Lviv,We combine academic research in the field of urban studies and formats of public and digital history for general audiences,"Lviv, Ukraine",481,636,82,2019-11-28 10:38:29.000000,1565721152886013953,2022-09-02 15:19:47,5,How can - and how do - we begin thinking about reconstruction and postwar futures while the #war is still raging? Join us next week at the symposium “The Reconstruction of #Ukraine: Ruination / Representation / Solidarity” -&gt; https://t.co/aR4yKeQAbH https://t.co/fCrBVejyY1,"[{'text': 'war', 'indices': [92, 96]}, {'text': 'Ukraine', 'indices': [172, 180]}]",en,,5,False,0,0,,0,0,,False,0,0,,2022-09-02 18:13:57.963083,0.224,0.732,0.045,-0.8689
2404,3460,3460,1260918799617925121,HalcombeL,"Chief Election Office +20 yrs. so no BS. US Navy Nuke. Mayor, Nat'l Acad. of Sciences, Public Health. I travel the world too much.","Northern Virginia, U.S.A.",695,389,16696,2020-05-14 13:04:14.000000,1565516613591437313,2022-09-02 01:47:01,0,"@ivanastradner Thanks for pointing this out! 
Late night reading..",[],en,,3,False,0,0,,1565514919583301632,308961248,ivanastradner,False,0,0,,2022-09-02 12:58:00.468066,0.0,0.715,0.285,0.4926
2314,3313,3313,24471951,carolmswain,"I'm a political scientist & an American patriot. My values include standing strong for faith, family & our Constitution. Be the People is my trademarked brand.","Nashville, TN",5349,94371,36502,2009-03-15 02:21:44.000000,1565514997299552256,2022-09-02 01:40:35,34,Here’s #Biden’s voter fraud confession. https://t.co/oGDImO5xZK #bidenspeech,"[{'text': 'Biden', 'indices': [7, 13]}, {'text': 'bidenspeech', 'indices': [64, 76]}]",en,,91,False,0,0,,1565503073862164480,24471951,carolmswain,False,0,0,,2022-09-02 04:41:03.693815,0.388,0.612,0.0,-0.5859
9580,17880,17880,1497910787054223367,glosmeusec,"Assessing destruction during the Russian invasion war in Ukraine.

Date/Time in descriptions = D/Dutch time a video/photo was found but owned by the creator.",Netherlands,3,927,8193,2022-02-27 12:26:09.000000,1565635203250397185,2022-09-02 09:38:15,0,"⚡️#Ukraine - 20220902 - unknown place - Reported around 10.12 am, video showing smoke behind trees described as 'local media reports railway bridge in #Kherson Oblast was hit' https://t.co/RD14xgTxLv","[{'text': 'Ukraine', 'indices': [2, 10]}, {'text': 'Kherson', 'indices': [151, 159]}]",en,,0,False,0,0,,1565635173001084928,1497910787054223360,glosmeusec,False,0,0,,2022-09-02 13:34:01.488970,0.0,1.0,0.0,0.0
5193,7807,7807,26057108,HPCwire,#HPCwire is your world-class news portal covering high performance computers. @TomTaborHPC @TiffanyTrader @JRussonHPC @OliverPeckham #HPC,"San Diego, CA",358,18686,27255,2009-03-23 18:22:16.000000,1565561729899192321,2022-09-02 04:46:17,2,"US Bars Nvidia and AMD from Selling Top GPUs into China
https://t.co/WPqVEWyyc9 #HPC #AI #China","[{'text': 'HPC', 'indices': [80, 84]}, {'text': 'AI', 'indices': [85, 88]}, {'text': 'China', 'indices': [89, 95]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-02 06:45:15.895453,0.0,0.886,0.114,0.2023
26464,52248,52248,1238790544865796096,RedbirdEl,"Art,writing,bldng conservation, 
#Vegan 35yrs,marxist,bi,feminist,anti-Nazi, 
BLM, Refugees❤ IndigenousRights,
Internationalist, #Russophile, NoBorders,
she-her",#plagueisland☣,4995,2860,35414,2020-03-14 11:35:21.000000,1565836061712039936,2022-09-02 22:56:23,0,"""By the end of the fourth day of the #Ukrainian offensive against #Kherson, the RF Armed Forces successfully repelled the offensive in all sectors, restoring the front line near #Posad-Pokrovsky and #Olgino. The most fierce battles unfolded on the #Andreevsky sector of the front""","[{'text': 'Ukrainian', 'indices': [37, 47]}, {'text': 'Kherson', 'indices': [66, 74]}, {'text': 'Posad', 'indices': [178, 184]}, {'text': 'Olgino', 'indices': [199, 206]}, {'text': 'Andreevsky', 'indices': [248, 259]}]",en,,3,False,0,0,,1565835887031771136,1238790544865796096,RedbirdEl,False,0,0,,2022-09-03 02:14:45.454519,0.167,0.732,0.101,-0.539
2600,3738,3738,179379745,najam_121,🆘,Pakistan,766,255,12810,2010-08-17 04:07:21.000000,1565518970169577474,2022-09-02 01:56:23,0,"FREE Unlimited RDP➡️https://t.co/Tyro16WHGY

#tueogtonystvklub #TuttoAccadeASanSiro #twiby #twittssk #Ukraine #ukulele #UnBuenPlanSería #UnibetFreebetClub #universityofgalway #UpinspacetalkEP8 #USOpen #USOpen2022 #UTAGE #VakıfEgmPromosyonumNerede #VALORANTChampions #VamosCremas","[{'text': 'tueogtonystvklub', 'indices': [45, 62]}, {'text': 'TuttoAccadeASanSiro', 'indices': [63, 83]}, {'text': 'twiby', 'indices': [84, 90]}, {'text': 'twittssk', 'indices': [91, 100]}, {'text': 'Ukraine', 'indices': [101, 109]}, {'text': 'ukulele', 'indices': [110, 118]}, {'text': 'UnBuenPlanSería', 'indices': [119, 135]}, {'text': 'UnibetFreebetClub', 'indices': [136, 154]}, {'text': 'universityofgalway', 'indices': [155, 174]}, {'text': 'UpinspacetalkEP8', 'indices': [175, 192]}, {'text': 'USOpen', 'indices': [193, 200]}, {'text': 'USOpen2022', 'indices': [201, 212]}, {'text': 'UTAGE', 'indices': [213, 219]}, {'text': 'VakıfEgmPromosyonumNerede', 'indices': [220, 246]}, {'text': 'VALORANTChampions', 'indices': [247, 265]}, {'text': 'VamosCremas', 'indices': [266, 278]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-02 07:00:30.851791,0.0,0.832,0.168,0.6166
26613,52514,52514,3166032973,IeeshaaAhmed,,,648,29,2540,2015-04-20 23:04:36.000000,1565838660762828800,2022-09-02 23:06:43,0,"How To Make Authentic,Traditional, Delicious &amp; Classic Homemade Mexican ... https://t.co/OQ74hRj4ZL via @YouTube 
#USOpen #Tennis #Oops #China #CGTN
 #GlobalTimes #CGTNAmerica  #Russia
 #UN  #September2 #NewReleases #NewMusic #newAlbum #thisweek 
#Pakistan","[{'text': 'USOpen', 'indices': [118, 125]}, {'text': 'Tennis', 'indices': [126, 133]}, {'text': 'Oops', 'indices': [134, 139]}, {'text': 'China', 'indices': [140, 146]}, {'text': 'CGTN', 'indices': [147, 152]}, {'text': 'GlobalTimes', 'indices': [154, 166]}, {'text': 'CGTNAmerica', 'indices': [167, 179]}, {'text': 'Russia', 'indices': [181, 188]}, {'text': 'UN', 'indices': [190, 193]}, {'text': 'September2', 'indices': [195, 206]}, {'text': 'NewReleases', 'indices': [207, 219]}, {'text': 'NewMusic', 'indices': [220, 229]}, {'text': 'newAlbum', 'indices': [230, 239]}, {'text': 'thisweek', 'indices': [240, 249]}, {'text': 'Pakistan', 'indices': [251, 260]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-03 02:14:41.403165,0.0,0.879,0.121,0.5719
23755,46599,46599,1274114639144652803,lil_doc_b,"Scientist, Feminist, DoomSayer, Infantry vet 🌺, Metal nerd, Husband, #StarTrekEquality  -Everyone deserves dignity+compassion #FBR #LGBTQ+ #BlackLivesMatter","Toronto, Ontario",8125,7844,12923,2020-06-19 22:59:51.000000,1565793018321506304,2022-09-02 20:05:21,0,"Should the Canadian government spend 7+ million dollars on an air show no one wants (including the Canadian Air Force, air show organizers and us military vets). Or should it spend that money on 3 or 4 advanced howitzers to send to aid🇺🇦 the #WarInUkraine ???!

#EndTorontoAirshow https://t.co/sO1NK4BrLE","[{'text': 'WarInUkraine', 'indices': [242, 255]}, {'text': 'EndTorontoAirshow', 'indices': [262, 280]}]",en,,1,False,0,0,,0,0,,True,1565739750958530560,1274114639144652800,lil_doc_b,2022-09-03 01:08:08.112411,0.059,0.901,0.039,-0.2575
5455,8266,8266,884816317743804416,Fitnessonhealth,"Sport/Fitness. Selbständiger Personal Trainer/noRacism#FcKafd#FCKNZS Freedom the way to health the World

🇺🇦#SlavaUkraini 🇺🇦#FightForUkraine #FuckPutin",,626,385,8195,2017-07-11 16:47:04.000000,1565565979962245120,2022-09-02 05:03:11,6,"Love,❤Peace ❤and Freedom🌻#NoMoreWars 

🇺🇦🙏🇺🇦 #SlavaUkraini 

I wish it for the World 🌻🌹❤🙏🎩 https://t.co/mnwDPQniNu","[{'text': 'NoMoreWars', 'indices': [25, 36]}, {'text': 'SlavaUkraini', 'indices': [45, 58]}]",en,,10,False,0,0,,0,0,,False,0,0,,2022-09-02 10:14:40.634926,0.0,0.551,0.449,0.9524
27127,53409,53409,3064266184,techjunkiejh,"https://t.co/mVXNWwBD1G , promoter of coding. Coding should be fun. How you think is just as important as what you think. News,games,Movies,TV, invest junkie",,21408,28381,425649,2015-02-27 00:58:22.000000,1565848804141703168,2022-09-02 23:47:01,0,#China locks down 21 million people in southwest city #Chengdu https://t.co/jIoH1i2xZL #ZeroCovid #EmergingMarkets #TechJunkieInvest #MoviesTvTj (video) https://t.co/BcEBZCKjFc,"[{'text': 'China', 'indices': [0, 6]}, {'text': 'Chengdu', 'indices': [54, 62]}, {'text': 'ZeroCovid', 'indices': [87, 97]}, {'text': 'EmergingMarkets', 'indices': [98, 114]}, {'text': 'TechJunkieInvest', 'indices': [115, 132]}, {'text': 'MoviesTvTj', 'indices': [133, 144]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-03 02:14:29.123227,0.0,1.0,0.0,0.0
20497,39481,39481,1310029563393703937,Mr__Spock__,,,14,9,1115,2020-09-27 01:33:20.000000,1565756801987100673,2022-09-02 17:41:26,0,One can only imagine how weak Sept through Oct will be in a #Biden administration. @POTUS https://t.co/hwM9y7pEmV,"[{'text': 'Biden', 'indices': [60, 66]}]",en,,1,False,0,0,,0,0,,True,1565756285123010560,105353526,markminervini,2022-09-02 19:43:20.287011,0.153,0.847,0.0,-0.4404
25511,50378,50378,1160024651344613376,RichAndFineMan,"QQQ || FOMOsexual || Bezos' unwanted son || Unwoke Liberal || BLM || Never Offended || Politically Incorrect || #PinkFloydForever |
https://t.co/ohqkZ1kwnE",Top of the World,22,50,5101,2019-08-10 03:06:43.000000,1565819243458863104,2022-09-02 21:49:33,0,"#Trump is everything Maggots wanted @HillaryClinton to be.   

Lock her up?? Maybe Lock him up? 
#TrumpStoleTheDocs
#TrumpIsGoingToJail #bidenspeech #Biden","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'TrumpStoleTheDocs', 'indices': [97, 115]}, {'text': 'TrumpIsGoingToJail', 'indices': [116, 135]}, {'text': 'bidenspeech', 'indices': [136, 148]}, {'text': 'Biden', 'indices': [149, 155]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-03 01:43:57.897232,0.0,1.0,0.0,0.0
24931,49246,49246,29123084,ArvadaRadio,"Playing 80's - 90's Themed Rock. 
Featuring Local Bands. 
All Rock / All Local / All The Time 
Commercial Free! Tell All Your Friends!","Colorado, USA",156,16614,108850,2009-04-06 02:15:20.000000,1565810750718894080,2022-09-02 21:15:48,0,"#StandWithUkraine 
 
https://t.co/3JHsLngAJX Is Now Playing - 
Arvada Rocks Radio - All Rock - All Local - All The Time - https://t.co/C9eFU6JEYB","[{'text': 'StandWithUkraine', 'indices': [0, 17]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-03 01:34:46.879494,0.0,0.917,0.083,0.2023
7669,13446,13446,15751202,DionisCenusa,"Political Risk Analyst, Associated Expert: @EESC_LT🇱🇹; @Expert_Grup; @3dcftas_CEPS🇪🇺 Governance/sanctions/energy/enlargement/EU-Ex-Soviet-Zone-Russia-China",Germany,285,6540,22023,2008-08-06 15:33:44.000000,1565604056529338371,2022-09-02 07:34:29,2,"#Russia: The Central Bank has revealed for the first time the losses recorded by Russian banks during the first 6 months of 2022. The volatility of the ruble, both its weakening and consolidation, as well as the disruptions in the operation⤵️","[{'text': 'Russia', 'indices': [0, 7]}]",en,,7,False,0,0,,0,0,,False,0,0,,2022-09-02 11:41:46.258022,0.147,0.812,0.042,-0.6486
16917,33051,33051,236337558,dope_peddlerxo,music producer/ YouTuber.. keep ya head up stay MOTIVATED..,,488,305,16893,2011-01-10 10:43:36.000000,1569679760858415104,2022-09-13 13:29:52,0,Why I started a YouTube 😊 | Daily Vlog | #lesbian #viral #vlog #memphis #GoHomeMeghanMarkle #statehouse #NickisTeaParty #mrpricehome #youtuber #LGBTQ ... https://t.co/1eqyquJhgK via @YouTube,"[{'text': 'lesbian', 'indices': [41, 49]}, {'text': 'viral', 'indices': [50, 56]}, {'text': 'vlog', 'indices': [57, 62]}, {'text': 'memphis', 'indices': [63, 71]}, {'text': 'GoHomeMeghanMarkle', 'indices': [72, 91]}, {'text': 'statehouse', 'indices': [92, 103]}, {'text': 'NickisTeaParty', 'indices': [104, 119]}, {'text': 'mrpricehome', 'indices': [120, 132]}, {'text': 'youtuber', 'indices': [133, 142]}, {'text': 'LGBTQ', 'indices': [143, 149]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-13 13:57:37.604760,0.0,0.812,0.188,0.7184
17151,33460,33460,1176465570449055745,CuriosityGuide,We Love Science! #science #space,US,233,531,2190,2019-09-24 11:57:15.000000,1569681091941761024,2022-09-13 13:35:10,0,"SHOCKING MOMENT: Ukrainian Forces Destroy Russian Positions Multiple Rocket Launchers
Russia Ukraine NATO news
#Russia #Ukraine #RussianArmy #NATO #Russian #RussiaUkraineWar #UkraineRussianWar #UkraineWar #Ukrainian 
https://t.co/5Qm7zYgssn","[{'text': 'Russia', 'indices': [111, 118]}, {'text': 'Ukraine', 'indices': [119, 127]}, {'text': 'RussianArmy', 'indices': [128, 140]}, {'text': 'NATO', 'indices': [141, 146]}, {'text': 'Russian', 'indices': [147, 155]}, {'text': 'RussiaUkraineWar', 'indices': [156, 173]}, {'text': 'UkraineRussianWar', 'indices': [174, 192]}, {'text': 'UkraineWar', 'indices': [193, 204]}, {'text': 'Ukrainian', 'indices': [205, 215]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-13 19:04:44.494739,0.24,0.76,0.0,-0.7865
25109,49123,49123,1048167923221745664,Alessdan1,Amo il mio Paese.  Di indole aiuto gli indifesi e i deboli. mi incazzo molto con chi usa la Violenza  sulle Donne e sugli animali e chiamo i Carabinieri subito.,"Roma, Lazio     Emilia Romagna",348,479,15423,2018-10-05 11:08:01.000000,1569745779312496647,2022-09-13 17:52:12,0,"@rusembitaly #President #Putin why don t you come in Rome to organize  a Peace Conference  ?
Should be Example for all the world. You can do that. You can. Just you.","[{'text': 'President', 'indices': [13, 23]}, {'text': 'Putin', 'indices': [24, 30]}]",en,,0,False,0,0,,0,508588196,rusembitaly,False,0,0,,2022-09-13 21:10:46.181467,0.0,0.896,0.104,0.5423
3552,6082,6082,1211549142478020608,Anna_Ratcliff_,"I’m interested in traveling, cooking, writing and finance. The world is very diverse, so I’m interested in different opinions, even if I don’t agree with it.","Sydney, New South Wales",1289,609,15007,2019-12-30 07:26:53.000000,1569551402279792647,2022-09-13 04:59:49,1,#NotMyKing #AbolishTheMonachy  freedom of speech and freedom to peaceful protest https://t.co/Tqd4VKtxig,"[{'text': 'NotMyKing', 'indices': [0, 10]}, {'text': 'AbolishTheMonachy', 'indices': [11, 29]}]",en,,2,False,0,0,,0,0,,True,1569547121015271424,68615642,UpRiseth,2022-09-13 06:26:47.228854,0.097,0.34,0.563,0.891
31395,62019,62019,48512272,roshart,"""Capitalism is the belief that the nastiest of men for the nastiest of motives will somehow work for the benefit of all"" Keynes #VoteYes #ALP",DjaDja Wurrung Country-VoteYes,6195,5973,97368,2009-06-18 22:20:17.000000,1569816638685593604,2022-09-13 22:33:47,0,Rare glimpse at truth-telling in Russia and a lot of awkward shuffling of nervous feet. #RussianUkrainianWar #UkraineRussiaWar https://t.co/WynbnPzxA9,"[{'text': 'RussianUkrainianWar', 'indices': [88, 108]}, {'text': 'UkraineRussiaWar', 'indices': [109, 126]}]",en,,1,False,0,0,,0,0,,True,1569810748989390848,105327432,JuliaDavisNews,2022-09-14 02:24:29.624557,0.188,0.812,0.0,-0.4019
27247,53496,53496,1513263953907961860,swflwarrior,"Volunteers in The Ukraine War!
Currently raising funds & taking donations for Combat Medical Equipment, Armor, CBRN Gear & more! Please help us help Ukraine!",Cape Coral FL,2,427,5970,2022-04-10 21:13:50.000000,1569765409582186496,2022-09-13 19:10:13,0,"Article Link: https://t.co/P0Qyo2g6oh 
Ukrainian Armed Forces repel Russian attacks near 8 settlements – General Staff

Please Follow us to help the people of Ukraine 

#ukrainewar #ukraine #war #army #military  #specialforces #russia #nato #donetsk #soldiers #ukrainenews #odessa","[{'text': 'ukrainewar', 'indices': [169, 180]}, {'text': 'ukraine', 'indices': [181, 189]}, {'text': 'war', 'indices': [190, 194]}, {'text': 'army', 'indices': [195, 200]}, {'text': 'military', 'indices': [201, 210]}, {'text': 'specialforces', 'indices': [212, 226]}, {'text': 'russia', 'indices': [227, 234]}, {'text': 'nato', 'indices': [235, 240]}, {'text': 'donetsk', 'indices': [241, 249]}, {'text': 'soldiers', 'indices': [250, 259]}, {'text': 'ukrainenews', 'indices': [260, 272]}, {'text': 'odessa', 'indices': [273, 280]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-14 02:24:43.885394,0.155,0.731,0.114,-0.4215
1479,2336,2336,2165874182,jamesbangell,Ranger: https://t.co/KwHofKgg4p,"Bangkok, Thailand",55,57,184,2013-10-31 02:47:56.000000,1569503970913308673,2022-09-13 01:51:21,0,"@ArtyomTonoyan “Overextending &amp; Unbalancing #Russia: #RandCorporation
https://t.co/f8Y6s0T1hR","[{'text': 'Russia', 'indices': [48, 55]}, {'text': 'RandCorporation', 'indices': [57, 73]}]",en,,0,False,0,0,,1569430946713305088,356038924,ArtyomTonoyan,False,0,0,,2022-09-13 03:00:19.663052,0.0,1.0,0.0,0.0
