,Unnamed: 0,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,original_tweet_username,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,neg,neu,pos,compound
537,16639,1226632807302254593,investorego,#standwithUkraine,Ukraine,0,0,86,2020-02-09 22:23:55.000000,1567094602854703104,2022-09-06 10:17:23,0,"Russian missile attack kills three civilians in Kharkiv region
#RussiaIsATerroristState #GenocideOfUkrainians #RussianWarCrimes
https://t.co/x6Iu83GVIM","[{'text': 'RussiaIsATerroristState', 'indices': [63, 87]}, {'text': 'GenocideOfUkrainians', 'indices': [88, 109]}, {'text': 'RussianWarCrimes', 'indices': [110, 127]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-07 00:50:28.751514,0.375,0.625,0.0,-0.765
538,16658,2339444425,Grr_Ukraine,🇺🇦дякую боже що я не москаль🇺🇦,Ukraine,80,8,145,2014-02-11 23:46:25.000000,1567094671708405760,2022-09-06 10:17:39,0,"Russian missile attack kills three civilians in Kharkiv region
#RussiaIsATerroristState #GenocideOfUkrainians #RussianWarCrimes
https://t.co/rYYoF4dCwu","[{'text': 'RussiaIsATerroristState', 'indices': [63, 87]}, {'text': 'GenocideOfUkrainians', 'indices': [88, 109]}, {'text': 'RussianWarCrimes', 'indices': [110, 127]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-07 00:50:28.377686,0.375,0.625,0.0,-0.765
540,16748,1505503300904525834,smilevsky,I am here to Ukrainsplain,Ukraine,85,80,1810,2022-03-20 11:15:58.000000,1567095229181722624,2022-09-06 10:19:52,0,50k of fertilizer in #Ukrainian land https://t.co/7XdAefahB4,"[{'text': 'Ukrainian', 'indices': [21, 31]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 15:07:15.453055,0.0,1.0,0.0,0.0
543,16769,1515582485144424448,vitaliyck13,Ukrainian,Ukraine,309,17,3584,2022-04-17 06:47:00.000000,1567095382626246657,2022-09-06 10:20:29,0,"@POTUS @POTUS, how many more innocent victims are needed for you to recognize russia as a terrorist country?
#RussiaIsATerroristState https://t.co/F5RJkrWpAY","[{'text': 'RussiaIsATerroristState', 'indices': [109, 133]}]",en,,0,False,0,0,,1566943593847296000,1349149096909668352,POTUS,False,0,0,,2022-09-06 16:06:48.612262,0.27,0.63,0.1,-0.6793
544,16789,319560195,LeraKrugliak,Ukrainian 🇺🇦 Stand with Ukraine!,Ukraine,111,114,3203,2011-06-18 09:59:16.000000,1567095520102842368,2022-09-06 10:21:01,0,"In Kryvyi Rih, Ukraine 🇺🇦, there was a fire at an oil depot as a result of a missile strike
#RussiaIsATerroristState
06.09.2022 https://t.co/KN8xJqiYgw","[{'text': 'RussiaIsATerroristState', 'indices': [92, 116]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 16:06:48.450504,0.157,0.843,0.0,-0.4404
545,16800,38169263,AndyHunder,"President, American Chamber of Commerce in Ukraine @ChamberUkraine",Kyiv,890,4507,1048,2009-05-06 12:43:19.000000,1567095590600818688,2022-09-06 10:21:18,0,"PM @trussliz  first trip abroad will be to #Kyiv
More heavy weapons, more #MLRS coming
Looking forward to strong leadership and continued support for #Ukraine https://t.co/bh9Fz0LjhD","[{'text': 'Kyiv', 'indices': [43, 48]}, {'text': 'MLRS', 'indices': [76, 81]}, {'text': 'Ukraine', 'indices': [153, 161]}]",en,,4,False,0,0,,0,0,,False,0,0,,2022-09-06 17:07:10.845606,0.099,0.715,0.186,0.4256
548,16884,1479853097094631426,croffasia,I have an addiction to night street photography and NFT. Best NFTs to Buy 👉 https://t.co/GCWvoAYN0K / https://t.co/goCX3d4KuG #nftphotographer #nfthotography,Ukraine,220,573,825,2022-01-08 16:31:14.000000,1567096249043587075,2022-09-06 10:23:55,1,"👯‍♀️ Release very soon
#CryptoKing

For fun, for #crypto #trading training, for learning.

Follow me so you don't miss the news. Will be limited 💥

#tabletopgames #tabletopgaming #cryptocurrency #cryptogame #NFTProjects https://t.co/aOdlQHawod","[{'text': 'CryptoKing', 'indices': [23, 34]}, {'text': 'crypto', 'indices': [50, 57]}, {'text': 'trading', 'indices': [58, 66]}, {'text': 'tabletopgames', 'indices': [149, 163]}, {'text': 'tabletopgaming', 'indices': [164, 179]}, {'text': 'cryptocurrency', 'indices': [180, 195]}, {'text': 'cryptogame', 'indices': [196, 207]}, {'text': 'NFTProjects', 'indices': [208, 220]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-06 19:17:29.397128,0.106,0.773,0.121,0.155
551,16976,1497540766129864711,f_o_r_Ukraine,I am Ukrainian. I tell about the Russian invasion of Ukraine. Feel free to share my tweets.,Ukraine,85,541,5926,2022-02-26 11:55:56.000000,1567096815299731459,2022-09-06 10:26:10,0,"At night on September 6 #RussianArmy has shelled #Kharkiv and its region. 3 civilians were killed.
About 9 a.m. in #Kharkiv 3 levels of the house were ruined and an administrative building was damaged by the rockets “S-300”.
#RussianWarCrimesInUkraine https://t.co/02ZwSZ9ZpL","[{'text': 'RussianArmy', 'indices': [24, 36]}, {'text': 'Kharkiv', 'indices': [49, 57]}, {'text': 'Kharkiv', 'indices': [115, 123]}, {'text': 'RussianWarCrimesInUkraine', 'indices': [225, 251]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 15:07:12.928578,0.221,0.779,0.0,-0.8885
552,17003,1157419803247816704,TravelDany,"Travel photographer from Ukraine.
Love to see the world through my lens and share beautiful places through my photography.",Ukraine,529,217,464,2019-08-02 22:35:59.000000,1567097004689342465,2022-09-06 10:26:55,0,That's #Ukraine. And it's our pass to freedom.  30/30 are available on @opensea - and the link is below... #nftphotography #NFTCommunity #nftart https://t.co/t1nZSdgoFn,"[{'text': 'Ukraine', 'indices': [7, 15]}, {'text': 'nftphotography', 'indices': [107, 122]}, {'text': 'NFTCommunity', 'indices': [123, 136]}, {'text': 'nftart', 'indices': [137, 144]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 12:27:47.206179,0.0,0.84,0.16,0.6369
556,17194,1225046311248056320,NinaSlepkova,"Ukrainian 🇺🇦
Entrepreneur, chemist-technologist.  Caustic bore with Russell's kettle on the alert.
Member of the Democratic Axe Party.",Kyiv,1029,2323,946,2020-02-05 13:19:42.000000,1567098220311990273,2022-09-06 10:31:45,12,"Kharkiv this morning.  Five-story residential building.
#RussiaIsATerroristState
#russiaisateroriststate https://t.co/oVv8ME7qIw","[{'text': 'RussiaIsATerroristState', 'indices': [56, 80]}, {'text': 'russiaisateroriststate', 'indices': [82, 105]}]",en,,23,False,0,0,,0,0,,False,0,0,,2022-09-06 16:06:43.424162,0.0,1.0,0.0,0.0
561,17247,1426170255106265092,ZMiST_Ua,"♥ZMiST on Twitter is the latest news about the war in #Ukraine. Military correspondents are posting quick news from the hot spots.
https://t.co/m0D5pCCRWp",Ukraine,776,16221,6503,2021-08-13 13:14:41.000000,1567098533244817409,2022-09-06 10:33:00,7,"🩸russian missiles hit Kharkiv city center this morning. 3 people were rescued from the wreckage of their apartment building.
#RussiaIsATerroristState https://t.co/9yi7HPd8O0","[{'text': 'RussiaIsATerroristState', 'indices': [125, 149]}]",en,,15,False,0,0,,0,0,,False,0,0,,2022-09-06 16:06:42.647792,0.0,0.877,0.123,0.4215
564,17298,1538976552897196032,Chychypaka,"Pseudo photografer, aka photoshop master, russia hater.
📷 Fujifilm",Kyiv,134,22,689,2022-06-20 20:06:35.000000,1567098855170129920,2022-09-06 10:34:17,0,"@POTUS @SecBlinken @KJP46 @KMunoz46
If Russia is not a terrorist state, is it OK to shell all nuclear power plants around the World? Is it OK to shell private houses and malls and kill people? Why not!? That is a clear signal for all evils on this planet.
#Biden #US #Russia https://t.co/3Iozy4TB8h","[{'text': 'Biden', 'indices': [257, 263]}, {'text': 'US', 'indices': [264, 267]}, {'text': 'Russia', 'indices': [268, 275]}]",en,,1,False,0,0,,0,1349149096909668352,POTUS,True,1567095134143004672,1262209691205197824,kasume1iseny,2022-09-06 13:48:53.185208,0.125,0.682,0.193,0.5627
569,17395,1219232377605644289,lesiavasylenko,"Ukrainian MP, @goloszmin, working mom of 3 lovely humans, lover of freedom, travel and all things green #Ukraine #geopolitics",Kyiv,307,304416,1982,2020-01-20 12:17:30.000000,1567099307836248068,2022-09-06 10:36:04,104,In the last 6 months #Russia made €158 BILLION from selling energy resources. €85 BILLION alone were paid into the russian budget by EU countries. That’s 185 billion worth of bullets and missiles that kill Ukrainians,"[{'text': 'Russia', 'indices': [21, 28]}]",en,,382,False,0,0,,0,0,,False,0,0,,2022-09-06 13:18:56.183324,0.157,0.749,0.094,-0.5719
570,17396,2922820864,UATV_en,UATV is a 24/7 international broadcaster from Kyiv who targets broad audiences around the globe. https://t.co/XsISdSR7Su,Ukraine,478,12473,15445,2014-12-15 12:16:35.000000,1567099310801666053,2022-09-06 10:36:05,1,"Ukraine and European Parliament urged to endorse establishment of an international tribunal for political leadership of Russia

https://t.co/X0TZiexQN5

#StandWithUkraine #UkraineRussiaWar","[{'text': 'StandWithUkraine', 'indices': [153, 170]}, {'text': 'UkraineRussiaWar', 'indices': [171, 188]}]",en,,9,False,0,0,,0,0,,False,0,0,,2022-09-06 15:07:08.632516,0.0,0.892,0.108,0.3182
571,17409,1382621628358664195,RubrykaEng,"The first solution media outlet in Ukraine, Ukrainian stories in English",Ukraine,1066,5419,4255,2021-04-15 09:08:58.000000,1567099423070605314,2022-09-06 10:36:32,68,50.000 occupiers now regret that they choose the war path. https://t.co/3P11zg7R2D,[],en,,800,False,0,0,,0,0,,False,0,0,,2022-09-06 19:32:32.364726,0.427,0.573,0.0,-0.7717
574,17420,1502303719072927749,hello_drofa,Web3 artist | photographer from Kyiv / https://t.co/SZHmQORVHN ✱ https://t.co/yxDrRIUQP3,Ukraine,360,1071,7067,2022-03-11 15:21:46.000000,1567099490305294338,2022-09-06 10:36:48,0,@Vodchenko_A GM💛 Freak Slug - Friday,[],en,,1,False,0,0,,1567081042485321728,1541521233870815232,Vodchenko_A,False,0,0,,2022-09-06 19:32:32.147069,0.221,0.458,0.321,0.3182
576,17443,1502303719072927749,hello_drofa,Web3 artist | photographer from Kyiv / https://t.co/SZHmQORVHN ✱ https://t.co/yxDrRIUQP3,Ukraine,360,1071,7067,2022-03-11 15:21:46.000000,1567099625710002177,2022-09-06 10:37:20,0,"@Sergei_Ramos_ Gm, bro 🤜🏼🤛🏼",[],en,,1,False,0,0,,1567064739120877568,1490660564544143360,Sergei_Ramos_,False,0,0,,2022-09-06 19:32:32.049143,0.0,1.0,0.0,0.0
577,17449,1502303719072927749,hello_drofa,Web3 artist | photographer from Kyiv / https://t.co/SZHmQORVHN ✱ https://t.co/yxDrRIUQP3,Ukraine,360,1071,7067,2022-03-11 15:21:46.000000,1567099699370377216,2022-09-06 10:37:38,0,"@Alessanfru Morning, Alessandro 🫠",[],en,,1,False,0,0,,1567063226151583744,1462879238005014528,Alessanfru,False,0,0,,2022-09-06 19:32:32.036120,0.0,1.0,0.0,0.0
580,17566,1555517943848779776,BNNRussia,"Founded by @gchahal, @BNNRussia is part of @BNNBreaking, a global news network, providing breaking news, data modeling & research in over 200 markets.",Moscow,513,608,854,2022-08-05 11:36:08.000000,1567100316860170240,2022-09-06 10:40:05,0,"BREAKING: According to a report published on September 6 by an independent research institute, #Russia made 158 billion euros from exporting fossil fuels in the first six months of the war, taking advantage of their high prices. https://t.co/ay35ivU1sP","[{'text': 'Russia', 'indices': [95, 102]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 13:18:54.408856,0.093,0.859,0.048,-0.4404
589,17695,893362427701735424,theleondo,⛩️,Ukraine,7,6,45,2017-08-04 06:46:15.000000,1567101128558387206,2022-09-06 10:43:19,0,"Russians actively began pretending to be Europeans and Americans on the Internet, and Ukrainians in real life. So as not to get hate both there and there 😂

#RussiaIsANaziState #Russians #StopRussia","[{'text': 'RussiaIsANaziState', 'indices': [157, 176]}, {'text': 'Russians', 'indices': [177, 186]}, {'text': 'StopRussia', 'indices': [187, 198]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 17:07:02.869378,0.045,0.708,0.248,0.8224
590,17726,184763933,GoncharenkoUa,"Vice President of the PACE Committee on Migration, Refugees and Displaced Persons, Ukrainian MP",Kyiv,288,92943,4593,2010-08-30 12:37:42.000000,1567101321332899840,2022-09-06 10:44:04,20,"Today, 6 missiles were launched in the direction of Kryvyi Rih. Our air defense forces shot down 5. Unfortunately, one missile hit the target.

This is why I say that #Ukraine needs even more weapons, even more air defense, so that not a single missile hits the target.","[{'text': 'Ukraine', 'indices': [167, 175]}]",en,,60,False,0,0,,0,0,,False,0,0,,2022-09-06 13:13:15.364299,0.105,0.806,0.09,-0.4243
591,17728,1244682614969163778,pony_sylvia,"""The whole problem with the world is that fools and fanatics are always so certain of themselves, and wiser people so full of doubts.""
- Bertrand Russell",Kyiv,221,302,25866,2020-03-30 17:47:26.000000,1567101341025050627,2022-09-06 10:44:09,3,"@VictoriaYastrub Typical Russian disgusting barbarian hateful lying behavior. Yet somehow that obnoxious person got a visa. Why? 🤬
I hope police will do their job.
#RussiaIsATerroristState #RussianPsychopaths #visabanforrussians","[{'text': 'RussiaIsATerroristState', 'indices': [164, 188]}, {'text': 'RussianPsychopaths', 'indices': [189, 208]}, {'text': 'visabanforrussians', 'indices': [209, 228]}]",en,,10,False,0,0,,1567079320715239424,1497883511746924544,VictoriaYastrub,False,0,0,,2022-09-06 16:06:35.254875,0.303,0.629,0.068,-0.8779
592,17746,1475922711671099400,JaneDiaries911,"Ukrainian, Christian, wife, creator. Find me in YouTube https://t.co/gGhUsciy72",Ukraine,33,55,243,2021-12-28 20:13:04.000000,1567101489218260993,2022-09-06 10:44:45,2,"Territories in the South liberated from the occupiers. Evidence of looting by Russians. Washing machine was taken from Ukrainians and prepared for shipment. Russians are looters, murders, rapists and cowards! #Russia #Russian #RussiaUkraineWar #KhersonCounteroffensive https://t.co/wyRk8DMjh6","[{'text': 'Russia', 'indices': [209, 216]}, {'text': 'Russian', 'indices': [217, 225]}, {'text': 'RussiaUkraineWar', 'indices': [226, 243]}, {'text': 'KhersonCounteroffensive', 'indices': [244, 268]}]",en,,4,False,0,0,,0,0,,False,0,0,,2022-09-06 19:32:31.662601,0.202,0.753,0.045,-0.8268
593,17770,1503956389349232640,USAinUkraine,U.S. evacuation & discussion group formed directly out of U.S. Embassy Kyiv meeting on the eve of invasion americansukraine@gmail.com https://t.co/mtVovClvBY…,Ukraine,56,71,3005,2022-03-16 04:49:05.000000,1567101632617357315,2022-09-06 10:45:19,0,"Monkey escapes from #Kharkiv zoo; woman offers it a jacket and it agrees to return to the zoo.  Now if they could just convince #Putin to do this.

@KremlinRussia_E Anyone over there need a jacket? https://t.co/9JqP0UI8fP","[{'text': 'Kharkiv', 'indices': [20, 28]}, {'text': 'Putin', 'indices': [128, 134]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 15:06:59.379296,0.0,0.862,0.138,0.5106
594,17800,1566996487191633921,inUkraine2,We will remain steadfast and strong we are the great Ukrainian people 🇺🇦❤️ link donate paypal card 👇,Ukraine,0,2,22,2022-09-06 03:47:38.000000,1567101865099157505,2022-09-06 10:46:14,1,"Three beautiful little girls ❤️

Looking for the best home 🏡 for them

Will be small in height ☝️

📱0680117670
#Ukraine️ #DogsOnTwitter https://t.co/FQQwlbwMK5","[{'text': 'Ukraine️', 'indices': [111, 120]}, {'text': 'DogsOnTwitter', 'indices': [121, 135]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-06 11:03:01.149350,0.0,0.769,0.231,0.8442
596,17862,1533602301637758988,UFMPlatform,A coordination platform aimed at establishing systematic work of foreign media representatives in Ukraine frontline regions.,Ukraine,359,182,572,2022-06-06 00:11:37.000000,1567102148281769985,2022-09-06 10:47:22,1,"Russians attacked the center of Kharkiv with artillery. The video below shows the consequences of the strike carried on the city
📸@radiosvoboda
#RussiaIsATerroristState https://t.co/Ge6pI6JYit","[{'text': 'RussiaIsATerroristState', 'indices': [144, 168]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 16:06:33.376081,0.158,0.842,0.0,-0.5423
600,18019,1244682614969163778,pony_sylvia,"""The whole problem with the world is that fools and fanatics are always so certain of themselves, and wiser people so full of doubts.""
- Bertrand Russell",Kyiv,221,302,25866,2020-03-30 17:47:26.000000,1567103066247135233,2022-09-06 10:51:01,1,"@apmassaro3 Scientifically, this is a perfectly correct statement.
What do you think @Bundeskanzler @ABaerbock @MAStrackZi @EmmanuelMacron @Elisabeth_Borne @MinColonna @SebLecornu @trussliz @JustinTrudeau @vonderleyen @eucopresident @UN @POTUS @EP_President? #RussiaIsATerroristState","[{'text': 'RussiaIsATerroristState', 'indices': [259, 283]}]",en,,4,False,0,0,,1567052578923618304,888183349864476672,apmassaro3,False,0,0,,2022-09-06 16:06:31.553849,0.0,0.861,0.139,0.6369
602,18080,1566891814375809030,Linaakova1992,Ukrainian actress working with many projects mostly @FILM.UA,Kiev,13,1,17,2022-09-05 20:51:56.000000,1567103375149244416,2022-09-06 10:52:14,0,@UNHumanRights I appeal as ukrainian for more help to my country please bucha bombed houses etc. more weapons and morals for soilders and number 1 more sanctions to Russia. No travel no byying yachts and houses abroad. #SlavaUkraini,"[{'text': 'SlavaUkraini', 'indices': [219, 232]}]",en,,0,False,0,0,,0,69231187,UNHumanRights,False,0,0,,2022-09-06 14:33:11.810042,0.118,0.698,0.185,0.2705
605,18089,1244682614969163778,pony_sylvia,"""The whole problem with the world is that fools and fanatics are always so certain of themselves, and wiser people so full of doubts.""
- Bertrand Russell",Kyiv,221,302,25866,2020-03-30 17:47:26.000000,1567103441847164930,2022-09-06 10:52:30,0,"No argue with that.
#RussiaIsATerroristState https://t.co/ndAdjN1Wx9","[{'text': 'RussiaIsATerroristState', 'indices': [20, 44]}]",en,,0,False,0,0,,0,0,,True,1567052578923618304,888183349864476672,apmassaro3,2022-09-06 16:06:30.758644,0.0,0.711,0.289,0.2584
608,18120,1326898461447512064,VudiXhymshiti,Photojournalist focusing on the Russian invasion of Ukraine and the displacement of people due to ongoing armed conflict. vx@vxpictures.com | https://t.co/tPpfh8Zqvw,Ukraine,533,389,928,2020-11-12 14:43:50.000000,1567103684277936128,2022-09-06 10:53:28,0,He lied to move in. He lied whilst in. He lied and lied and continued to lie and lied also when he left. And he will lie while out also. https://t.co/dWWlwbYZNr,[],en,,0,False,0,0,,0,0,,True,1567075094572285952,840502412842541056,PoliticsJOE_UK,2022-09-06 19:47:26.416200,0.333,0.667,0.0,-0.9001
611,18498,1029353367129272321,Stefano62887090,"🔞Dead russian soldiers

Documenting warcrimes and deaths in conflicts",Russia,84,483,743,2018-08-14 13:05:41.000000,1567105986342670336,2022-09-06 11:02:37,0,Belarusian volunteers joining the fight against russians in #Kherson https://t.co/ikf6NzWlPB,"[{'text': 'Kherson', 'indices': [60, 68]}]",en,,4,False,0,0,,0,0,,False,0,0,,2022-09-06 14:28:29.027375,0.224,0.776,0.0,-0.3818
612,18553,1489273682031689729,Ann_Sawyer_S,"#22 collab, Nft artist, digital art,nft art",Ukraine,313,2562,7204,2022-02-03 16:25:28.000000,1567106369714544640,2022-09-06 11:04:08,0,"@PEREZTHIERRY06 Oooh thank you ❤️
I just saw 😂",[],en,,1,False,0,0,,1567098039528996864,1505839910309314560,PEREZTHIERRY06,False,0,0,,2022-09-06 19:47:25.677014,0.099,0.573,0.328,0.6597
613,18560,918574273,Front_News_eu,"Breaking news daily

Connect with us on telegram: https://t.co/atfpFtvMaS",Ukraine,8,1275,55931,2012-11-01 08:50:47.000000,1567106398974054400,2022-09-06 11:04:15,0,"#Ukraine's international reserves increased by 13.6% over the month: international aid helped
https://t.co/Z4dLbSxQAk","[{'text': 'Ukraine', 'indices': [0, 8]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 13:13:04.287287,0.0,0.851,0.149,0.2732
615,18584,1029353367129272321,Stefano62887090,"🔞Dead russian soldiers

Documenting warcrimes and deaths in conflicts",Russia,84,483,743,2018-08-14 13:05:41.000000,1567106544239624195,2022-09-06 11:04:50,0,"Russian casualties dont get a proper burial rather they are being put in mass graves.

#russia #kherson #ukraine https://t.co/DYjVNP6DUG","[{'text': 'russia', 'indices': [88, 95]}, {'text': 'kherson', 'indices': [96, 104]}, {'text': 'ukraine', 'indices': [105, 113]}]",en,,3,False,0,0,,0,0,,False,0,0,,2022-09-06 14:28:28.248113,0.109,0.891,0.0,-0.296
617,18603,918574273,Front_News_eu,"Breaking news daily

Connect with us on telegram: https://t.co/atfpFtvMaS",Ukraine,8,1275,55932,2012-11-01 08:50:47.000000,1567106696522203139,2022-09-06 11:05:26,0,"In #Lithuania, they want to extend the state of emergency due to the #war in #Ukraine until mid-December
https://t.co/SAS7gSaQch","[{'text': 'Lithuania', 'indices': [3, 13]}, {'text': 'war', 'indices': [69, 73]}, {'text': 'Ukraine', 'indices': [77, 85]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 13:48:43.305170,0.265,0.612,0.122,-0.6705
621,18691,1489273682031689729,Ann_Sawyer_S,"#22 collab, Nft artist, digital art,nft art",Ukraine,313,2562,7204,2022-02-03 16:25:28.000000,1567107237885124608,2022-09-06 11:07:35,5,"Thank you @PEREZTHIERRY06 for your support ❤️💕❤️
Thank you for the wonderful gift and mood 🥳🥰
#22collab https://t.co/k2s1VxYcWK","[{'text': '22collab', 'indices': [94, 103]}]",en,,72,False,0,0,,0,0,,False,0,0,,2022-09-06 19:47:25.509946,0.0,0.412,0.588,0.9808
622,18703,2922820864,UATV_en,UATV is a 24/7 international broadcaster from Kyiv who targets broad audiences around the globe. https://t.co/XsISdSR7Su,Ukraine,478,12473,15445,2014-12-15 12:16:35.000000,1567107341178134528,2022-09-06 11:08:00,1,"The bodies of 25 more fallen defenders were returned to Ukraine, - Ministry for Reintegration of the Temporarily Occupied Territories

#StandWithUkraine #UkraineRussiaWar https://t.co/NXLmJf9Wzn","[{'text': 'StandWithUkraine', 'indices': [135, 152]}, {'text': 'UkraineRussiaWar', 'indices': [153, 170]}]",en,,9,False,0,0,,0,0,,False,0,0,,2022-09-06 15:06:36.979082,0.11,0.828,0.062,-0.2992
623,18764,780627842,JuliaKalashnyk,Proud Ukrainian | freelance reporter | Bylines: https://t.co/UG6Zg5JKDO | Newsletter from Ukraine https://t.co/3OdRsqY7LK | My tweets are my own,Kyiv,701,336,2283,2012-08-25 16:32:03.000000,1567107841495793668,2022-09-06 11:09:59,2,"A powerful blast reported in the occupied Enerhodar, near the #ZaporizhzhiaNPP. There no water and electricity in the city. The reasons for the explosion are still unknown #Ukraine","[{'text': 'ZaporizhzhiaNPP', 'indices': [62, 78]}, {'text': 'Ukraine', 'indices': [172, 180]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 13:13:01.159956,0.071,0.839,0.09,0.1531
624,18771,1555517943848779776,BNNRussia,"Founded by @gchahal, @BNNRussia is part of @BNNBreaking, a global news network, providing breaking news, data modeling & research in over 200 markets.",Moscow,513,609,858,2022-08-05 11:36:08.000000,1567107869203628033,2022-09-06 11:10:06,3,BREAKING: Russian President #Putin has arrived at the polygon #Sergeevsky for the “active phase” of the military exercises Vostok-2022. This was announced by #Kremlin spokesperson #DmitryPeskov on September 6. https://t.co/qpbhk1rsam,"[{'text': 'Putin', 'indices': [28, 34]}, {'text': 'Sergeevsky', 'indices': [62, 73]}, {'text': 'Kremlin', 'indices': [158, 166]}, {'text': 'DmitryPeskov', 'indices': [180, 193]}]",en,,3,False,0,0,,0,0,,False,0,0,,2022-09-06 14:33:06.602479,0.0,1.0,0.0,0.0
625,18806,1524763765249650690,YevgeniyaLeshc1,"#HelpUkrainianArmy #ArmUkraineNow !!! OUR ARMY NEEDS HELP!
You can help Ukrainian army here: https://t.co/tZfskBck80
https://t.co/jCJ9LePw97",Ukraine,737,944,18852,2022-05-12 14:50:11.000000,1567108122405109760,2022-09-06 11:11:06,7,"#Dnipropetrovsk region #Nikopol 20 high-rise buildings and 11 private buildings damaged. One house destroyed. Kindergarten, two lyceums, a center for technical creativity and a sports club hit. Several power lines damaged. Two people injured – a man and a woman #RussianWarCrimes https://t.co/HbFbzXkpWq","[{'text': 'Dnipropetrovsk', 'indices': [0, 15]}, {'text': 'Nikopol', 'indices': [23, 31]}, {'text': 'RussianWarCrimes', 'indices': [262, 279]}]",en,,16,False,0,0,,0,0,,True,1567018602515107840,1499733416874594304,Flash_news_ua,2022-09-06 15:48:43.832704,0.228,0.721,0.051,-0.8442
629,18976,3174045111,mykolska,"Fighting for Ukraine on information frontline - founder of DATTALION,  strategic transformation expert, women empowerment & UA fashion enthusiast, wife & mother",Ukraine,708,6831,8478,2015-04-16 20:42:56.000000,1567109122897707009,2022-09-06 11:15:05,0,"Invest in the Future of #Ukraine
It’s a land of surprising opportunity, which aspires to become a major hub for IT. While 🇺🇦 is recognized for its agriculture… , the nation is less known for its leadership in science &amp; technology @ZelenskyyUa for @WSJ
https://t.co/ARCFRx2obR","[{'text': 'Ukraine', 'indices': [24, 32]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 13:12:58.018850,0.0,0.898,0.102,0.5994
631,18983,1550439181725618176,not_aleksi,Glory to Ukraine! Glory to the heroes! 🇺🇦💙💛,Ukraine,97,116,160,2022-07-22 11:14:58.000000,1567109168980443137,2022-09-06 11:15:16,0,"""Cattle die and kinsmen die,thyself too must die,
but one thing never will die,the fame of one who has done well.""

«Тяж»
ᛉ15.07.91 - 29.08.2022ᛦ

⚔🇺🇦",[],en,,3,False,0,0,,1567058922086846464,1550439181725618176,not_aleksi,False,0,0,,2022-09-06 19:17:23.113238,0.238,0.683,0.079,-0.6552
640,19278,1505503300904525834,smilevsky,I am here to Ukrainsplain,Ukraine,85,80,1810,2022-03-20 11:15:58.000000,1567110864322236416,2022-09-06 11:22:00,0,"Filtration camps, forced relocation, hiding your identity not becasue you did something wrong but becasue you were born like this. Can you imagine that? #RussiaIsATerroristState #RussiaIsANaziState https://t.co/2uaCCAH58e","[{'text': 'RussiaIsATerroristState', 'indices': [153, 177]}, {'text': 'RussiaIsANaziState', 'indices': [178, 197]}]",en,,0,False,0,0,,0,0,,True,1565302007216365568,42700240,RFERL,2022-09-06 16:06:12.831751,0.177,0.721,0.102,-0.1027
641,19334,1517815891274121216,Heroiam_Slava,"☀️ Ukraine News 🛰️ Reliable Credible
📢 Crimea is Ukraine
🔔 War & Genocide in Ukraine by russia invasion
🇺🇦 Ukrainian in Ukraine 🇺🇦 #Bavovnyatko",Ukraine,537,2931,4430,2022-04-23 10:41:48.000000,1567111188508549121,2022-09-06 11:23:17,4,"Belarusian soldiers who chose the path of freedom are fighting in the Kherson region.

together we will win 🇺🇦 #Україна #Украина #Ukraine 🇺🇦 https://t.co/HPpnX6o0Pr","[{'text': 'Україна', 'indices': [111, 119]}, {'text': 'Украина', 'indices': [120, 128]}, {'text': 'Ukraine', 'indices': [129, 137]}]",en,,32,False,0,0,,0,0,,False,0,0,,2022-09-06 13:12:52.995028,0.079,0.667,0.254,0.7579
