Unnamed: 0,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,original_tweet_username,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts
9310,714780041482276864,erurimaster,"Україна - понад усе!
#StandWithUkraine",Kherson 🇺🇦 | ВИЇХАВ ,43,35,3923,2016-03-29 11:43:36.000000,1566697508499329025,2022-09-05 07:59:28,0,"ну так, тому що для росіян всі, хто не ""істинні"" росіяни з типовою російською зовнішністю - то ""чурки і хачі"", а життя таких людей для росіян не має ніякого значення
#RussiaIsATerroristState https://t.co/h71OsTdY8O","[{'text': 'RussiaIsATerroristState', 'indices': [166, 190]}]",uk,,2,False,0,0,,0,0,,True,1566495159424000000,1081631509856043008,Hoffman95608710,2022-09-05 16:03:53.465122
9313,767990543817269248,HumrightsOnline,"МОПЧ-Международное общество прав человека. Основные направления нашей работы:просветительская работа, индивидуальная защита прав и гуманитарная помощь.","Франкфурт-на-Майне, Германия",101,52,1141,2016-08-23 07:43:09.000000,1566697526815760384,2022-09-05 07:59:32,0,"📍В Совете Евросоюза раскритиковали Нидерланды за условия приёма беженцев из Украины
📍EU Council criticises Netherlands for reception conditions for refugees from Ukraine

#Netherlands #Refugees #UkraineRussianWar 

https://t.co/T9bEbrny57","[{'text': 'Netherlands', 'indices': [171, 183]}, {'text': 'Refugees', 'indices': [184, 193]}, {'text': 'UkraineRussianWar', 'indices': [194, 212]}]",und,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 16:03:53.373749
9335,601836634,musbizua,"Справжня українська музика!
Соц. мережі: 
https://t.co/H8z3rRvdSf
https://t.co/9661rdQxQa
https://t.co/T1UncKuSWL
https://t.co/MPxsujGQaG",Київ,248,179,4936,2012-06-07 12:36:17.000000,1566697645002952704,2022-09-05 08:00:01,0,"💙💛 
Анна Трінчер - Рідна мати моя (Кавер feat. Ма&amp;Ба).
#StandWithUkraine #stoprussia #MusicUA 
https://t.co/g9HWbnBSx5","[{'text': 'StandWithUkraine', 'indices': [59, 76]}, {'text': 'stoprussia', 'indices': [77, 88]}, {'text': 'MusicUA', 'indices': [89, 97]}]",uk,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 12:16:29.022534
9355,2982290369,gorlovkatoday,"Достоверные и проверенные #новости #Горловка, #ДНР, #России и #Мира. Будь в курсе последних новостей, вступай на наши сообщества.
Есть чем поделиться? Предлагай",Горловка,0,958,61289,2015-01-17 08:42:10.000000,1566697688527245314,2022-09-05 08:00:11,0,"Россия и Иран будут строить свои отношения без диктата Запада — Лавров
https://t.co/BLWJfpRbmn https://t.co/qh2yHj8nao",[],ru,"{'type': 'Point', 'coordinates': [38.029633, 48.3071]}",0,False,0,0,,0,0,,False,0,0,,2022-09-05 17:49:20.606734
9370,21739336,cgtr,,Чернігів,18120,56688,174283,2009-02-24 08:39:53.000000,1566697746152792065,2022-09-05 08:00:25,0,@_kotuk_ @Kovbasa717 Так.,[],ru,,0,False,0,0,,1566696241962139648,234491784,_kotuk_,False,0,0,,2022-09-05 17:49:20.549761
9387,1148873081974337536,weather_odessa,Погода в Одессе каждый час. Нажмите колокольчик и будете каждый час получать уведомление о погоде.,Украина,243,98,25307,2019-07-10 08:34:22.000000,1566697908971474945,2022-09-05 08:01:03,0,"#odessa #odesa #ukraine #одесса
Now: 18.3°C
Today's Min: 15.3°C at 05:37:53
Today's Max: 18.3°C at 10:54:11
Month's Min: 13.2°C at 2022-09-04 04:41:30
Month's Max: 27.3°C at 2022-09-01 14:55:13","[{'text': 'odessa', 'indices': [0, 7]}, {'text': 'odesa', 'indices': [8, 14]}, {'text': 'ukraine', 'indices': [15, 23]}, {'text': 'одесса', 'indices': [24, 31]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 12:10:50.283273
9392,1505201440553410560,SuhMaksim,Winelover🍷 Coffeedrinker☕️ russiahater🇺🇦 Lazyrunner🏃,Рівне Україна🇺🇦,96,37,885,2022-03-19 15:16:20.000000,1566697925958418433,2022-09-05 08:01:08,0,Тепер це одне з улюблених українських плодових вин😍 https://t.co/KU4YI30Que,[],uk,,6,False,0,0,,0,0,,False,0,0,,2022-09-05 17:49:20.508112
9397,1051387661292904448,victori_meow,"кошка, в теле человека / на восстановление нервной системы после победы 4149439013469279",Украина,107,1086,5008,2018-10-14 08:22:07.000000,1566697959923884034,2022-09-05 08:01:16,0,Тільки як це зробити? Щось не знаходжу де саме це можна зробити,[],uk,,2,False,0,0,,1566695895642652672,1051387661292904448,victori_meow,False,0,0,,2022-09-05 10:48:04.095867
9398,832524310199824384,ua_parliament,"Official account of the Parliament of Ukraine. Read us on Telegram: https://t.co/7rFksZcG9C.
For media inquiries please contact: infuprvru@gmail.com",Україна,1578,65260,5314,2017-02-17 09:37:17.000000,1566697963958767617,2022-09-05 08:01:17,5,"#russiaIsATerroristState
#stoprussia https://t.co/7LBOCIfkkM","[{'text': 'russiaIsATerroristState', 'indices': [0, 24]}, {'text': 'stoprussia', 'indices': [25, 36]}]",und,,14,False,0,0,,0,0,,False,0,0,,2022-09-05 16:03:51.902322
9419,2508265638,kudryashkaq,"ароматы, эстетика и деньги","Украина, Киев",129,1606,14700,2014-05-19 19:44:55.000000,1566698135115685888,2022-09-05 08:01:57,0,"утро начинается не с кофе, если твоя машинка старше тебя
но я успешно в офисе
пусть и руку разодрала💅 https://t.co/LleLIhQ1hx",[],ru,,4,False,0,0,,0,0,,False,0,0,,2022-09-05 17:49:20.405170
9425,838321345570156545,rogue_corq,"@corq's snark account. 

#cyber #linux #agitprop #cats #Україна 🤜 Bulture Brobby 🤛

🇺🇦 Currently in full #Ukraine News mode 🇺🇦

All cats retweeted.",Хай живе Україна,1901,1892,684052,2017-03-05 09:32:38.000000,1566698182146691073,2022-09-05 08:02:09,0,Russian troops attack Mykolaiv city with S-300 missiles at night https://t.co/6ccSU8tG9j #Ukraine,"[{'text': 'Ukraine', 'indices': [89, 97]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 10:53:35.653111
9426,2508265638,kudryashkaq,"ароматы, эстетика и деньги","Украина, Киев",129,1606,14700,2014-05-19 19:44:55.000000,1566698190568624129,2022-09-05 08:02:11,0,@Nika22_14 ахах) думаю что да),[],ru,,0,False,0,0,,1566689068284612608,4837913434,Nika22_14,False,0,0,,2022-09-05 17:49:20.279830
9446,832524310199824384,ua_parliament,"Official account of the Parliament of Ukraine. Read us on Telegram: https://t.co/7rFksZcG9C.
For media inquiries please contact: infuprvru@gmail.com",Україна,1578,65251,5310,2017-02-17 09:37:17.000000,1566698363554304002,2022-09-05 08:02:52,5,"🇺🇦 is 🇪🇺 

#StandWithUkraine https://t.co/hL1NjRPSln","[{'text': 'StandWithUkraine', 'indices': [11, 28]}]",und,,21,False,0,0,,0,0,,True,1566682695060578304,1003895325025865728,JosepBorrellF,2022-09-05 12:10:50.083256
9451,1034151602414870528,alter_ego_66,інший бік моєї реальності,Україна,177,391,25981,2018-08-27 18:52:10.000000,1566698374690213889,2022-09-05 08:02:55,0,"@dikiy_mandarin @AnnaSizka не моє😏
хіба ще надпліччя, або, як ми звикли казати, плечі😌",[],uk,,3,False,0,0,,1566660259023831040,1415469895,dikiy_mandarin,False,0,0,,2022-09-05 18:05:59.599546
9464,1148484329066156033,BagmutYura,#TopazTrooper,"Украина, Киев",1829,321,961,2019-07-09 06:49:36.000000,1566698449776611329,2022-09-05 08:03:12,0,@DappBackHQ @UpliftDao Done https://t.co/lqFk0bM0XV,[],en,,0,False,0,0,,1566079812686319616,1530224214321467392,DappBackHQ,False,0,0,,2022-09-05 18:05:59.372458
9467,1046088319380197376,life_korotke,"А русский военный (любой) корабль таки идёт на хуй, да...",Волинь,412,568,53742,2018-09-29 17:24:25.000000,1566698459339669505,2022-09-05 08:03:15,0,"Россияне, что ш вы Антоновский мост то не доглядели??",[],ru,,3,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:59.260387
9469,1503862731740438531,TheDegtyarenko,"Web developer, athlete, positive guy",Україна,88,81,6123,2022-03-15 22:36:58.000000,1566698517812416515,2022-09-05 08:03:29,0,@DmytroKuleba #StandWithUkraine #armukraine,"[{'text': 'StandWithUkraine', 'indices': [14, 31]}, {'text': 'armukraine', 'indices': [32, 43]}]",und,,0,False,0,0,,1566686661546835968,2885493519,DmytroKuleba,False,0,0,,2022-09-05 13:31:50.125637
9473,888386439465103362,KaplinskiyNft,"Professional Photographer 🇺🇦 NFT artist ▪ 3 SOLD OUT ▪
▪ EDITIONS ▪
https://t.co/8jFCqJw8rV
 ▲●■ 
 https://t.co/BaHp7dAelW
Links👇",Украина,4985,2346,9030,2017-07-21 13:13:27.000000,1566698535575224322,2022-09-05 08:03:33,0,"🔥24 hours only
Everyone who buy all 4 editions of the following today
""GENTLE SUNSET""
""FACELESS SUN""
""FLOWERS OF SUMMER""
""GOOD MORNING""
will receive one NFT 1/1 from my exclusive, beautiful BW collection
https://t.co/QfgzE9WukX
Offer is only valid for those who buy all 4 today",[],en,,2,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:59.156280
9482,4186782177,denys_sokolov,ти потрапиш під бульдозер кохання,Київ,445,1339,4164,2015-11-14 14:08:27.000000,1566698571323293700,2022-09-05 08:03:41,0,"Відмовився від квартири, за яку вже заплатив гроші і комісію. Прожили два дні з неймовірним видом на Софію, але зрозуміли, що стан квартири не дозволить жити в кайф. Власниця гроші повернула, а комісія — ну, буде моя плата за поспішні рішення. https://t.co/fg4sHuQctE",[],uk,,46,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:58.951097
9483,4186782177,denys_sokolov,ти потрапиш під бульдозер кохання,Київ,445,1339,4164,2015-11-14 14:08:27.000000,1566698576188694528,2022-09-05 08:03:43,0,"Який я урок виніс з цього? Що власний комфорт та комфорт Жені для мене важливіший за ціну / гроші. 
І я готовий втратити їх, готовий визнавати помилки лиш би моя сім’я була щаслива.",[],uk,,26,False,0,0,,1566698571323293696,4186782177,denys_sokolov,False,0,0,,2022-09-05 18:05:58.849474
9485,2211515946,Gordonuacom,"Українське інтернет-видання ""ГОРДОН""
----------
Украинское интернет-издание ""ГОРДОН""",Київ,447,11658,131491,2013-11-23 23:42:52.000000,1566698591477022721,2022-09-05 08:03:46,0,"""Вас прокляне ваша країна"". #Пугачова звернулася до Михалкова, згадавши його фільм
---
""Вы будете прокляты своей страной"". #Пугачева обратилась к Михалкову, вспомнив его фильм
#Україна #Росія #вторжениеРоссии #stoprussia #войнасукраиной #ВійнаПутіна
 https://t.co/jaohs4i8Wx","[{'text': 'Пугачова', 'indices': [28, 37]}, {'text': 'Пугачева', 'indices': [123, 132]}, {'text': 'Україна', 'indices': [176, 184]}, {'text': 'Росія', 'indices': [185, 191]}, {'text': 'вторжениеРоссии', 'indices': [192, 208]}, {'text': 'stoprussia', 'indices': [209, 220]}, {'text': 'войнасукраиной', 'indices': [221, 236]}, {'text': 'ВійнаПутіна', 'indices': [237, 249]}]",ru,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 12:16:27.486848
9496,2590269625,Nastasia_photo,"Photosubculture | #NFTPhotographer. I work in the psychological BW portrait genre, nude. https://t.co/trFYPqRwlv",Украина,398,5428,16053,2014-06-26 20:50:19.000000,1566698644723597313,2022-09-05 08:03:59,0,"Selling works is incredibly important to me now. Thanks for your support. This is more than just a sale. I leave my links to the work, I will be grateful for the repost and go to pack my bags 🤍",[],en,,1,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:58.422352
9502,888386439465103362,KaplinskiyNft,"Professional Photographer 🇺🇦 NFT artist ▪ 3 SOLD OUT ▪
▪ EDITIONS ▪
https://t.co/8jFCqJw8rV
 ▲●■ 
 https://t.co/BaHp7dAelW
Links👇",Украина,4985,2346,9030,2017-07-21 13:13:27.000000,1566698667574235137,2022-09-05 08:04:04,0,Please indicate in the comments. DONE,[],en,,0,False,0,0,,1566698535575224320,888386439465103360,KaplinskiyNft,False,0,0,,2022-09-05 18:05:58.216111
9506,1503862731740438531,TheDegtyarenko,"Web developer, athlete, positive guy",Україна,88,81,6123,2022-03-15 22:36:58.000000,1566698689116110851,2022-09-05 08:04:09,0,@JosepBorrellF @Denys_Shmyhal 🇺🇦🇪🇺🫂 #StandWithUkraine,"[{'text': 'StandWithUkraine', 'indices': [36, 53]}]",und,,0,False,0,0,,1566682695060578304,1003895325025865728,JosepBorrellF,False,0,0,,2022-09-05 13:31:49.861170
9508,888386439465103362,KaplinskiyNft,"Professional Photographer 🇺🇦 NFT artist ▪ 3 SOLD OUT ▪
▪ EDITIONS ▪
https://t.co/8jFCqJw8rV
 ▲●■ 
 https://t.co/BaHp7dAelW
Links👇",Украина,4985,2346,9030,2017-07-21 13:13:27.000000,1566698707957026817,2022-09-05 08:04:14,0,https://t.co/6te4VKROlh,[],und,,0,False,0,0,,1566698535575224320,888386439465103360,KaplinskiyNft,False,0,0,,2022-09-05 18:05:58.132796
9511,888386439465103362,KaplinskiyNft,"Professional Photographer 🇺🇦 NFT artist ▪ 3 SOLD OUT ▪
▪ EDITIONS ▪
https://t.co/8jFCqJw8rV
 ▲●■ 
 https://t.co/BaHp7dAelW
Links👇",Украина,4985,2346,9030,2017-07-21 13:13:27.000000,1566698732002988032,2022-09-05 08:04:20,0,https://t.co/cy9WElx2Mv,[],und,,1,False,0,0,,1566698535575224320,888386439465103360,KaplinskiyNft,False,0,0,,2022-09-05 18:05:58.040642
9513,1334400780,dmitry_gordon,"Украинский писатель, журналист, телеведущий, основатель интернет-издания @Gordonuacom. https://t.co/Xt1COHTG44…",Украина,290,143446,163808,2013-04-07 15:50:59.000000,1566698741255610368,2022-09-05 08:04:22,16,"""Вы будете прокляты своей страной"". #Пугачева обратилась к Михалкову, вспомнив его фильм
#Украина #Россия #агрессияРоссии #вторжениеРоссии #stoprussia #войнасукраиной #ВойнаПутина
https://t.co/8DMpvZIjXp","[{'text': 'Пугачева', 'indices': [36, 45]}, {'text': 'Украина', 'indices': [89, 97]}, {'text': 'Россия', 'indices': [98, 105]}, {'text': 'агрессияРоссии', 'indices': [106, 121]}, {'text': 'вторжениеРоссии', 'indices': [122, 138]}, {'text': 'stoprussia', 'indices': [139, 150]}, {'text': 'войнасукраиной', 'indices': [151, 166]}, {'text': 'ВойнаПутина', 'indices': [167, 179]}]",ru,,163,False,0,0,,0,0,,False,0,0,,2022-09-05 12:16:27.128707
9517,888386439465103362,KaplinskiyNft,"Professional Photographer 🇺🇦 NFT artist ▪ 3 SOLD OUT ▪
▪ EDITIONS ▪
https://t.co/8jFCqJw8rV
 ▲●■ 
 https://t.co/BaHp7dAelW
Links👇",Украина,4985,2346,9030,2017-07-21 13:13:27.000000,1566698756086571010,2022-09-05 08:04:25,0,https://t.co/xlVKLRYHhQ,[],und,,0,False,0,0,,1566698535575224320,888386439465103360,KaplinskiyNft,False,0,0,,2022-09-05 18:05:57.909153
9520,1500747349852835841,DenisDanilovL,"""Make us to choose the harder right instead of the easier wrong, & never be content with a half-truth when the whole can be won.""",Украина,1127,544,7238,2022-03-07 08:17:31.000000,1566698776307421185,2022-09-05 08:04:30,1,"After 193 days of 🇷🇺 war crimes:

SWIFT is not disabled;

🇷🇺 ports are not closed;

🇷🇺 goods are traded;

Most of the 🇷🇺""elite"" are not under sanctions;

A warrant for #Putin's arrest has not been issued;

🇷🇺 continues to be illegally in the UN! https://t.co/YObgNHpMyx","[{'text': 'Putin', 'indices': [168, 174]}]",en,,4,False,0,0,,0,0,,True,1536377964560101376,1500747349852835840,DenisDanilovL,2022-09-05 12:15:36.722931
9523,1516075163091193859,NeilHawker2,"Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 expat living in Kyiv Oblast or Zaporizhzhia. Defending Team Ukraine. 
Also known as Neil'ka.
Слава України! 🇺🇦 ❤️
#stoprussia",Україна,178,156,4037,2022-04-18 15:24:41.000000,1566698793898221569,2022-09-05 08:04:34,0,"As of 10:00 today Kyiv time, the #ZaporizhzhiaNPP operates with the risk of violating radiation and fire safety regulations. Currently, only the 6th power unit remains in operation, which supplies electricity to the energy system of #Ukraine and provides the #ZNPP's own needs.","[{'text': 'ZaporizhzhiaNPP', 'indices': [33, 49]}, {'text': 'Ukraine', 'indices': [233, 241]}, {'text': 'ZNPP', 'indices': [259, 264]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-05 10:53:35.308572
9524,169866064,woktapvj,"Virtual reality is not limited to anything, even fantasy.
3D model of space, which is formed from the smallest details that reproduce reality.",Украина,331,421,555,2010-07-23 10:40:08.000000,1566698794007367681,2022-09-05 08:04:35,4,"Continuation of work on generative videos from the ""GiMon"" series. 👁GiMon-6-02👁
If you like what I'm working on, support me with a like and subscribe. 
Dive into the world of generative art of augmented reality! See you!
#generativeart #creativecoding #midjourney  #genartclub https://t.co/OBAF0XglSx","[{'text': 'generativeart', 'indices': [221, 235]}, {'text': 'creativecoding', 'indices': [236, 251]}, {'text': 'midjourney', 'indices': [252, 263]}, {'text': 'genartclub', 'indices': [265, 276]}]",en,,4,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:57.623084
9525,888386439465103362,KaplinskiyNft,"Professional Photographer 🇺🇦 NFT artist ▪ 3 SOLD OUT ▪
▪ EDITIONS ▪
https://t.co/8jFCqJw8rV
 ▲●■ 
 https://t.co/BaHp7dAelW
Links👇",Украина,4985,2346,9030,2017-07-21 13:13:27.000000,1566698794070188032,2022-09-05 08:04:35,0,https://t.co/jNyg7TDRfD,[],und,,1,False,0,0,,1566698535575224320,888386439465103360,KaplinskiyNft,False,0,0,,2022-09-05 18:05:57.516772
9526,1516075163091193859,NeilHawker2,"Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 expat living in Kyiv Oblast or Zaporizhzhia. Defending Team Ukraine. 
Also known as Neil'ka.
Слава України! 🇺🇦 ❤️
#stoprussia",Україна,177,161,4048,2022-04-18 15:24:41.000000,1566698795525705728,2022-09-05 08:04:35,0,"Currently, no comments on the operation of equipment and security systems.

#RussiaIsATerroristState","[{'text': 'RussiaIsATerroristState', 'indices': [76, 100]}]",en,,0,False,0,0,,1566698793898221568,1516075163091193856,NeilHawker2,False,0,0,,2022-09-05 16:03:50.708303
9543,962765006424150017,JIWoodlamp,"Buy original wood decor and support Ukraine 🇺🇦

All my lamps were made with a great love!",Україна,970,888,962,2018-02-11 19:07:19.000000,1566698945421746176,2022-09-05 08:05:11,1,"Rustic accent wall light https://t.co/FT4W1xQtG4
#woodlamp #jiwoodlamp #rusticlight #etsy #supportsmallbusiness https://t.co/w4RA6OaENw","[{'text': 'woodlamp', 'indices': [49, 58]}, {'text': 'jiwoodlamp', 'indices': [59, 70]}, {'text': 'rusticlight', 'indices': [71, 83]}, {'text': 'etsy', 'indices': [84, 89]}, {'text': 'supportsmallbusiness', 'indices': [90, 111]}]",en,,4,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:57.334321
9558,838321345570156545,rogue_corq,"@corq's snark account. 

#cyber #linux #agitprop #cats #Україна 🤜 Bulture Brobby 🤛

🇺🇦 Currently in full #Ukraine News mode 🇺🇦

All cats retweeted.",Хай живе Україна,1901,1893,684101,2017-03-05 09:32:38.000000,1566699038929727489,2022-09-05 08:05:33,0,ISW: Контрнаступление ВСУ заметно развивается на юге и востоке https://t.co/QIBuJ4bHQz #Ukraine #Russia,"[{'text': 'Ukraine', 'indices': [87, 95]}, {'text': 'Russia', 'indices': [96, 103]}]",ru,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 11:46:18.648264
9560,1319018393551462402,whowillprayfor,,вільна Україна/Харків,281,825,20278,2020-10-21 20:51:44.000000,1566699075528966146,2022-09-05 08:05:42,0,Россия - страна сумасшедших живущих в своей реальности мерзких существ #RussiaIsATerroristState https://t.co/b0kZpyH9lg,"[{'text': 'RussiaIsATerroristState', 'indices': [71, 95]}]",ru,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 16:03:50.467607
9566,1034151602414870528,alter_ego_66,інший бік моєї реальності,Україна,177,391,25981,2018-08-27 18:52:10.000000,1566699113495908352,2022-09-05 08:05:51,0,"@dikiy_mandarin @AnnaSizka та, трохи не для робочого ранку тема🤭

хорошого дня і тижня вам, дівчата🤍",[],uk,,2,False,0,0,,1566698672955555840,1415469895,dikiy_mandarin,False,0,0,,2022-09-05 18:05:56.915315
9574,592637315,Mafia_870,кто к нам с мечем - того мордой об стол. и без меча. и вообще кто к нам - того мордой. захотим общения - сами в гости прийдем.,Киевская Русъ,725,373,15197,2012-05-28 11:21:30.000000,1566699160857939968,2022-09-05 08:06:02,0,@neliaviktorovna Торфяники тушат. Лесной - вонь гари.,[],ru,,0,False,0,0,,1566688908452237312,1453777605640036352,neliaviktorovna,False,0,0,,2022-09-05 18:05:56.799179
9581,2590269625,Nastasia_photo,"Photosubculture | #NFTPhotographer. I work in the psychological BW portrait genre, nude. https://t.co/trFYPqRwlv",Украина,398,5428,16053,2014-06-26 20:50:19.000000,1566699218747662337,2022-09-05 08:06:16,0,"Touch me 🖤
0.25 $ETH

https://t.co/q8FYtWSKCf https://t.co/KfgwslFjoo",[],en,,1,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:56.696029
9586,429752025,chesno_movement,"ЧЕСНО – ініціатива з громадського контролю прозорості, підзвітності та відкритості політиків та політичних партій. Дізнайся. Думай. Ділись. Приєднуйся!",Україна,1524,67040,17669,2011-12-06 10:21:08.000000,1566699258824327170,2022-09-05 08:06:25,8,"💫 5 вересня — Міжнародний день благодійності. 

Свято було запроваджене ООН, щоб спонукати якомога більше людей до хороших вчинків. 

💙💛 Тому сьогодні, як і кожен день, вірте у Перемогу та донатьте на ЗСУ! https://t.co/HxDARvCxui",[],uk,,26,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:56.596659
9600,1034151602414870528,alter_ego_66,інший бік моєї реальності,Україна,177,391,25981,2018-08-27 18:52:10.000000,1566699361693745152,2022-09-05 08:06:50,0,@AnnaSizka @dikiy_mandarin Аня - адмін у церкві😎 звучить класно😅😅,[],uk,,4,False,0,0,,1566699108789882880,2168778732,AnnaSizka,False,0,0,,2022-09-05 18:05:56.087916
9636,1511117475596877830,nekhai_bude,Краще від смачної їжі можуть бути тільки дохлі росіяни,Україна,237,212,3087,2022-04-04 23:04:32.000000,1566699605517017088,2022-09-05 08:07:48,0,От оса втопилась https://t.co/NTg74KYdA0,[],ru,,16,False,0,0,,1565946339887808512,1511117475596877824,nekhai_bude,False,0,0,,2022-09-05 18:05:55.365081
9647,21739336,cgtr,,Чернігів,18121,56689,174283,2009-02-24 08:39:53.000000,1566699685087264769,2022-09-05 08:08:07,4,"Сходив   до нового стоматолога, в сучасну клініку.  Повторне лікування каналів, КТ, ще щось по мілочі - 3800. І це лише початок.",[],uk,,65,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:55.202591
9697,1516075163091193859,NeilHawker2,"Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 expat living in Kyiv Oblast or Zaporizhzhia. Defending Team Ukraine. 
Also known as Neil'ka.
Слава України! 🇺🇦 ❤️
#stoprussia",Україна,178,184,4079,2022-04-18 15:24:41.000000,1566699988599586816,2022-09-05 08:09:19,0,"Meanwhile, hospital patients are being recruited for the war in occupied #Donetsk.
Reports from the General Staff - men of draft age are forcibly discharged, despite illnesses and injuries! 
Even those who were wounded during hostilities are sent to fight.","[{'text': 'Donetsk', 'indices': [73, 81]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 00:47:26.036236
9698,1516075163091193859,NeilHawker2,"Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 expat living in Kyiv Oblast or Zaporizhzhia. Defending Team Ukraine. 
Also known as Neil'ka.
Слава України! 🇺🇦 ❤️
#stoprussia",Україна,177,157,4043,2022-04-18 15:24:41.000000,1566699990243844098,2022-09-05 08:09:20,0,"So clearly the rashists are trying to compensate for the huge loss of manpower.

#UkraineWar 
#UkraineWillWin","[{'text': 'UkraineWar', 'indices': [81, 92]}, {'text': 'UkraineWillWin', 'indices': [94, 109]}]",en,,0,False,0,0,,1566699988599586816,1516075163091193856,NeilHawker2,False,0,0,,2022-09-05 13:31:49.245132
9705,832524310199824384,ua_parliament,"Official account of the Parliament of Ukraine. Read us on Telegram: https://t.co/7rFksZcG9C.
For media inquiries please contact: infuprvru@gmail.com",Україна,1578,65251,5314,2017-02-17 09:37:17.000000,1566700028256817153,2022-09-05 08:09:29,9,"Ukraine is grateful for support! ❤️

🇺🇦 is 🇪🇺
#StandWithUkraine
#UkraineWillWin https://t.co/pr3ODQijci","[{'text': 'StandWithUkraine', 'indices': [46, 63]}, {'text': 'UkraineWillWin', 'indices': [64, 79]}]",en,,30,False,0,0,,0,0,,True,1566360538136940544,818837224003289088,EP_President,2022-09-05 13:31:49.230926
9725,2982290369,gorlovkatoday,"Достоверные и проверенные #новости #Горловка, #ДНР, #России и #Мира. Будь в курсе последних новостей, вступай на наши сообщества.
Есть чем поделиться? Предлагай",Горловка,0,958,61289,2015-01-17 08:42:10.000000,1566700177636741120,2022-09-05 08:10:04,0,"Правительство РФ направит 10,5 млрд рублей на социальные выплаты беженцам ЛДНР. Кто и сколько получит?
https://t.co/PJcpyVM0fd",[],ru,"{'type': 'Point', 'coordinates': [38.029633, 48.3071]}",0,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:54.811603
9726,2982290369,gorlovkatoday,"Достоверные и проверенные #новости #Горловка, #ДНР, #России и #Мира. Будь в курсе последних новостей, вступай на наши сообщества.
Есть чем поделиться? Предлагай",Горловка,0,958,61289,2015-01-17 08:42:10.000000,1566700179956416513,2022-09-05 08:10:05,0,"Россия, ООН и ОБСЕ могут помочь Донбассу, Херсонской и Запорожской областям при референдуме - МИД России
https://t.co/ql14feM5ty",[],ru,"{'type': 'Point', 'coordinates': [38.029633, 48.3071]}",0,False,0,0,,0,0,,False,0,0,,2022-09-05 18:05:54.727969
9733,1034151602414870528,alter_ego_66,інший бік моєї реальності,Україна,177,391,25981,2018-08-27 18:52:10.000000,1566700210369298433,2022-09-05 08:10:12,0,"@dikiy_mandarin @AnnaSizka я туди й не збиралась, власне😏😏",[],uk,,3,False,0,0,,1566699632117399552,1415469895,dikiy_mandarin,False,0,0,,2022-09-05 18:05:54.535081
9738,1034151602414870528,alter_ego_66,інший бік моєї реальності,Україна,177,391,25981,2018-08-27 18:52:10.000000,1566700264152776705,2022-09-05 08:10:25,0,@dikiy_mandarin @AnnaSizka скажи🤩,[],ru,,4,False,0,0,,1566699687763124224,1415469895,dikiy_mandarin,False,0,0,,2022-09-05 18:05:54.474462
9742,406141030,MyViolentYouth,бидло/б‘юті/єбобо,"Донецьк/Маріуполь, Україна",36,724,11695,2011-11-06 09:19:19.000000,1566700288622444545,2022-09-05 08:10:31,0,"@boboo1705 Так, а потім підуть чаї і глінтвейни 😒",[],uk,,0,False,0,0,,1566657569195704320,413002946,boboo1705,False,0,0,,2022-09-05 18:05:54.445340
